fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,Id
0.19469026548672563,0.1643835616438356,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,7,1005
0.3982300884955752,0.11643835616438356,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,7,1006
0.3982300884955752,0.1232876712328767,0.34,2.0,0.064,12.0,25.0,0.99516,3.26,0.84,11.7,7,1007
0.38053097345132747,0.15753424657534243,0.4,3.6,0.11,12.0,24.0,0.99549,3.23,0.7,12.0,7,1008
0.38053097345132747,0.10958904109589043,0.45,1.7,0.067,7.0,12.0,0.99354,3.25,0.55,12.3,7,1010
0.38053097345132747,0.136986301369863,0.31,2.0,0.088,12.0,19.0,0.9957,3.17,0.55,10.4,6,1011
0.2743362831858408,0.6061643835616437,0.15,2.1,0.102,11.0,32.0,0.99604,3.23,0.48,10.0,5,1012
0.256637168141593,0.40410958904109584,0.0,1.6,0.092,22.0,31.0,0.99635,3.38,0.58,10.0,6,1013
0.3008849557522124,0.3150684931506849,0.16,2.0,0.12,3.0,7.0,0.99454,3.22,0.58,11.2,6,1014
0.38053097345132747,0.1780821917808219,0.4,2.2,0.068,12.0,28.0,0.99486,3.27,0.75,12.6,7,1016
0.3008849557522124,0.0410958904109589,0.37,0.9,0.049,36.0,109.0,0.99007,2.89,0.44,12.7,6,1018
0.21238938053097345,0.2602739726027397,0.14,1.8,0.078,10.0,23.0,0.99636,3.53,0.61,10.4,5,1019
0.5929203539823009,0.1643835616438356,0.66,2.4,0.123,3.0,8.0,0.99642,3.2,0.53,11.9,6,1020
0.5929203539823009,0.1643835616438356,0.66,2.4,0.123,3.0,8.0,0.99642,3.2,0.53,11.9,6,1021
0.21238938053097345,0.2671232876712329,0.09,2.1,0.062,4.0,9.0,0.99584,3.35,0.54,10.5,5,1022
0.3185840707964601,0.136986301369863,0.42,2.3,0.098,3.0,9.0,0.99506,3.27,0.55,12.3,6,1023
0.2743362831858408,0.3150684931506849,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,7,1024
0.35398230088495575,0.48630136986301364,0.0,2.8,0.095,17.0,43.0,0.99822,3.33,0.6,10.4,6,1025
0.2920353982300885,0.13013698630136986,0.32,1.9,0.066,14.0,36.0,0.99364,3.41,0.56,12.6,6,1026
0.15929203539823011,0.46232876712328763,0.0,2.2,0.065,28.0,52.0,0.99378,3.49,0.52,11.6,5,1027
0.2743362831858408,0.3150684931506849,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,7,1029
0.3097345132743363,0.47945205479452047,0.0,4.1,0.095,5.0,14.0,0.99854,3.36,0.53,9.6,5,1032
0.38053097345132747,0.42808219178082185,0.18,2.5,0.077,15.0,48.0,0.99739,3.2,0.47,9.7,6,1034
0.48672566371681414,0.17123287671232873,0.34,2.4,0.085,5.0,17.0,0.99683,3.17,0.65,10.6,7,1035
0.2654867256637168,0.13013698630136986,0.34,2.5,0.0819999999999999,26.0,35.0,0.99356,3.22,0.59,12.5,7,1036
0.36283185840707965,0.19863013698630133,0.41,6.2,0.078,25.0,42.0,0.9953,3.24,0.77,12.6,7,1038
0.38053097345132747,0.2602739726027397,0.21,2.2,0.088,21.0,39.0,0.99692,3.33,0.83,11.1,6,1039
0.20353982300884965,0.25342465753424653,0.19,1.7,0.079,13.0,26.0,0.99547,3.38,0.64,9.8,6,1041
0.15929203539823011,0.18493150684931509,0.33,3.3,0.046,12.0,53.0,0.99294,3.36,0.62,12.2,6,1044
0.20353982300884965,0.2191780821917808,0.0,1.4,0.07,32.0,38.0,0.99438,3.32,0.58,11.4,6,1045
0.2654867256637168,0.452054794520548,0.0,1.7,0.076,33.0,45.0,0.99612,3.31,0.62,10.7,6,1046
0.22123893805309736,0.21232876712328763,0.17,1.8,0.0819999999999999,27.0,51.0,0.99634,3.49,0.64,10.4,5,1047
0.4159292035398231,0.25342465753424653,0.36,1.7,0.081,3.0,14.0,0.99702,3.27,0.78,10.9,6,1048
0.4159292035398231,0.2602739726027397,0.36,1.8,0.084,6.0,17.0,0.99704,3.27,0.77,10.8,6,1049
0.34513274336283184,0.2328767123287671,0.59,1.4,0.414,16.0,45.0,0.99702,3.03,1.34,9.2,5,1051
0.08849557522123891,0.3321917808219178,0.05,2.4,0.073,19.0,25.0,0.99258,3.56,0.55,12.9,5,1052
0.32743362831858414,0.14383561643835616,0.42,2.3,0.07,9.0,20.0,0.99426,3.38,0.77,12.7,7,1053
0.3185840707964601,0.3561643835616438,0.27,2.0,0.095,5.0,77.0,0.99747,3.13,0.62,9.1,6,1055
0.38053097345132747,0.2465753424657534,0.53,4.0,0.1009999999999999,3.0,10.0,0.99586,3.21,0.59,12.1,7,1056
0.2654867256637168,0.2054794520547945,0.25,3.9,0.104,28.0,90.0,0.99784,3.15,0.57,9.1,5,1057
0.46902654867256643,0.2808219178082192,0.57,2.4,0.093,30.0,52.0,0.9971,3.19,0.76,11.6,7,1058
0.38053097345132747,0.2465753424657534,0.53,4.0,0.1009999999999999,3.0,10.0,0.99586,3.21,0.59,12.1,7,1059
0.6194690265486726,0.07534246575342465,0.57,1.8,0.074,3.0,8.0,0.9981,3.14,0.7,9.9,6,1060
0.3982300884955752,0.1917808219178082,0.5,1.8,0.071,7.0,16.0,0.99462,3.21,0.69,12.5,8,1061
0.3008849557522124,0.1780821917808219,0.44,1.9,0.098,6.0,15.0,0.9956,3.3,0.64,11.4,6,1062
0.49557522123893805,0.11643835616438356,0.65,2.4,0.075,6.0,17.0,0.99565,3.22,0.63,11.8,6,1063
0.3185840707964601,0.42465753424657526,0.09,2.0,0.067,5.0,10.0,0.99418,3.28,0.57,11.8,6,1064
0.2743362831858408,0.33561643835616434,0.18,2.4,0.083,6.0,20.0,0.9963,3.29,0.6,10.2,6,1065
0.17699115044247782,0.273972602739726,0.08,2.4,0.07,13.0,26.0,0.99358,3.4,0.72,12.5,7,1066
0.5752212389380531,0.13013698630136986,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,7,1067
0.3008849557522124,0.3424657534246575,0.35,2.8,0.086,28.0,52.0,0.997,3.31,0.62,10.8,5,1069
0.4159292035398231,0.14383561643835616,0.45,1.5,0.057,19.0,37.0,0.99498,3.18,0.89,11.1,7,1070
0.256637168141593,0.4452054794520548,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,5,1071
0.3008849557522124,0.3424657534246575,0.33,2.7,0.088,16.0,37.0,0.9972,3.31,0.58,10.7,6,1073
0.46902654867256643,0.136986301369863,0.56,2.0,0.073,3.0,8.0,0.99534,3.15,0.73,11.4,6,1076
0.35398230088495575,0.17123287671232873,0.65,6.4,0.08,3.0,8.0,0.99817,3.27,0.58,11.0,5,1078
0.2920353982300885,0.1232876712328767,0.68,8.3,0.05,37.5,278.0,0.99316,3.01,0.51,12.3,7,1079
0.2920353982300885,0.1232876712328767,0.68,8.3,0.05,37.5,289.0,0.99316,3.01,0.51,12.3,7,1081
0.23008849557522126,0.1780821917808219,0.3,1.8,0.073,31.0,70.0,0.99685,3.42,0.59,9.5,6,1082
0.36283185840707965,0.2054794520547945,0.45,2.4,0.072,32.0,59.0,0.99617,3.33,0.77,12.0,6,1083
0.19469026548672563,0.2465753424657534,0.08,1.8,0.074,40.0,64.0,0.99529,3.12,0.49,9.6,5,1085
0.34513274336283184,0.15068493150684933,0.4,4.7,0.055,3.0,9.0,0.99738,3.38,0.66,11.6,7,1086
0.2920353982300885,0.04794520547945205,0.42,1.6,0.057,18.0,30.0,0.994,3.29,0.69,11.2,6,1087
0.6194690265486726,0.19863013698630133,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,7,1088
0.6194690265486726,0.19863013698630133,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,7,1089
0.47787610619469034,0.0958904109589041,0.54,1.9,0.083,42.0,74.0,0.99451,2.98,0.63,11.8,8,1090
0.2920353982300885,0.15068493150684933,0.42,2.0,0.086,8.0,19.0,0.99546,3.35,0.6,11.4,6,1091
0.21238938053097345,0.2876712328767123,0.09,2.0,0.081,10.0,16.0,0.99479,3.43,0.59,11.5,6,1092
0.4070796460176991,0.13013698630136986,0.36,2.2,0.079,11.0,31.0,0.99615,3.33,0.86,12.0,7,1093
0.17699115044247782,0.41438356164383555,0.09,5.5,0.1169999999999999,9.0,17.0,0.99655,3.35,0.49,10.8,6,1094
0.17699115044247782,0.41438356164383555,0.09,5.5,0.1169999999999999,9.0,17.0,0.99655,3.35,0.49,10.8,6,1096
0.35398230088495575,0.273972602739726,0.38,1.5,0.096,5.0,18.0,0.99666,3.2,0.52,9.4,5,1099
0.33628318584070804,0.15068493150684933,0.42,2.1,0.072,23.0,36.0,0.99392,3.11,0.78,12.4,6,1100
0.24778761061946908,0.25342465753424653,0.27,2.1,0.071,14.0,25.0,0.99388,3.35,0.63,12.0,6,1101
0.24778761061946908,0.25342465753424653,0.27,2.1,0.071,14.0,25.0,0.99388,3.35,0.63,12.0,6,1103
0.3008849557522124,0.2465753424657534,0.34,2.2,0.073,16.0,25.0,0.9936,3.28,0.66,12.4,6,1104
0.1504424778761062,0.30821917808219174,0.28,2.1,0.048,13.0,49.0,0.99374,3.41,0.6,12.8,5,1105
0.3982300884955752,0.1232876712328767,0.41,2.0,0.068,10.0,24.0,0.99523,3.27,0.85,11.7,7,1107
0.3097345132743363,0.452054794520548,0.1,3.3,0.09,4.0,13.0,0.99855,3.36,0.49,9.5,5,1108
0.5486725663716815,0.23972602739726023,0.43,2.1,0.171,27.0,66.0,0.9982,3.17,0.76,10.8,6,1109
0.32743362831858414,0.2808219178082192,0.0,1.4,0.07,6.0,14.0,0.99593,3.25,0.64,10.0,6,1110
0.0707964601769912,0.2054794520547945,0.27,2.0,0.092,23.0,55.0,0.99471,3.78,0.64,12.3,7,1111
0.2920353982300885,0.14383561643835616,0.41,1.5,0.0559999999999999,6.0,35.0,0.99396,3.29,0.71,11.0,6,1112
0.03539823008849563,0.1917808219178082,0.5,4.3,0.046,29.0,80.0,0.9902,3.49,0.66,13.6,6,1114
0.21238938053097345,0.39041095890410954,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6,1115
0.21238938053097345,0.39041095890410954,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6,1116
0.21238938053097345,0.39041095890410954,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6,1117
0.22123893805309736,0.18493150684931509,0.12,2.1,0.065,14.0,24.0,0.99252,3.3,0.53,13.3,6,1118
0.08849557522123891,0.3698630136986301,0.0,2.5,0.066,7.0,15.0,0.99256,3.52,0.58,12.9,5,1119
0.2920353982300885,0.2876712328767123,0.34,2.5,0.076,8.0,17.0,0.99235,3.2,0.72,13.1,8,1120
0.1504424778761062,0.23972602739726023,0.0,1.4,0.055,27.0,33.0,0.9922,3.45,0.48,12.3,6,1122
0.3716814159292037,0.0821917808219178,0.35,1.7,0.055,13.0,27.0,0.99394,3.14,0.59,11.3,7,1125
0.1504424778761062,0.4383561643835616,0.0,2.9,0.072,26.0,52.0,0.99379,3.51,0.6,11.5,6,1127
0.47787610619469034,0.21232876712328763,0.33,2.7,0.095,28.0,89.0,0.9984,3.22,0.68,10.0,5,1128
0.3982300884955752,0.3287671232876712,0.0,1.9,0.0579999999999999,5.0,10.0,0.9977,3.18,0.63,10.4,6,1130
0.24778761061946908,0.1643835616438356,0.34,1.8,0.075,18.0,38.0,0.9933,3.38,0.88,13.6,7,1132
0.23008849557522126,0.2465753424657534,0.07,5.5,0.089,10.0,18.0,0.99684,3.37,0.68,11.2,7,1133
0.34513274336283184,0.10958904109589043,0.35,1.7,0.061,6.0,15.0,0.99524,3.3,0.74,11.8,7,1134
0.3008849557522124,0.08904109589041095,0.43,1.7,0.067,22.0,50.0,0.9946,3.38,0.6,11.9,6,1135
0.5132743362831859,0.273972602739726,0.45,2.0,0.08,6.0,13.0,0.99774,3.22,0.76,11.4,6,1136
0.256637168141593,0.19863013698630133,0.15,3.7,0.104,29.0,94.0,0.99786,3.14,0.58,9.1,5,1138
0.3185840707964601,0.2671232876712329,0.24,2.0,0.079,16.0,86.0,0.99764,3.34,0.64,9.5,6,1139
0.23893805309734517,0.1917808219178082,0.3,1.7,0.08,33.0,79.0,0.9969,3.41,0.65,9.5,6,1140
0.3185840707964601,0.1780821917808219,0.32,2.5,0.08,24.0,71.0,0.99624,3.27,0.85,11.0,6,1141
0.20353982300884965,0.226027397260274,0.11,2.4,0.043,6.0,12.0,0.99354,3.3,0.65,11.4,6,1142
0.21238938053097345,0.0684931506849315,0.3,1.8,0.065,16.0,20.0,0.99672,3.61,0.82,10.0,6,1143
0.23893805309734517,0.136986301369863,0.23,2.3,0.066,35.0,70.0,0.99588,3.43,0.62,10.1,5,1144
0.3185840707964601,0.0547945205479452,0.43,2.5,0.076,31.0,51.0,0.99672,3.53,0.81,10.4,6,1145
0.2831858407079646,0.2602739726027397,0.12,1.8,0.178,6.0,21.0,0.996,3.28,0.87,9.8,6,1146
0.47787610619469034,0.19863013698630133,0.45,6.2,0.071,6.0,14.0,0.99702,3.21,0.49,11.8,7,1147
0.2831858407079646,0.18493150684931509,0.42,2.0,0.086,9.0,21.0,0.99526,3.39,0.66,11.6,6,1148
0.47787610619469034,0.15753424657534243,0.47,2.0,0.061,6.0,11.0,0.99585,3.23,0.52,12.0,6,1149
0.1327433628318584,0.3150684931506849,0.23,2.5,0.044,16.0,70.0,0.99352,3.46,0.65,12.5,6,1151
0.32743362831858414,0.3287671232876712,0.25,2.2,0.118,9.0,38.0,0.99616,3.15,0.53,9.8,5,1152
0.4424778761061947,0.2054794520547945,0.35,2.1,0.083,17.0,38.0,0.99622,3.23,0.66,11.1,6,1153
0.32743362831858414,0.3287671232876712,0.25,2.2,0.118,9.0,38.0,0.99616,3.15,0.53,9.8,5,1155
0.34513274336283184,0.0410958904109589,0.51,1.75,0.071,45.0,88.0,0.99524,3.33,0.76,11.8,7,1156
0.04424778761061948,0.2671232876712329,0.18,2.1,0.042,16.0,101.0,0.9924,3.46,0.87,12.9,7,1157
0.34513274336283184,0.136986301369863,0.42,2.3,0.075,12.0,19.0,0.99434,3.14,0.71,11.8,7,1162
0.3893805309734514,0.45547945205479456,0.24,1.7,0.078,10.0,21.0,0.99692,3.29,0.67,10.0,5,1164
0.3185840707964601,0.14383561643835616,0.39,2.5,0.074,29.0,48.0,0.99528,3.32,0.88,12.4,7,1167
0.16814159292035402,0.15068493150684933,0.27,2.8,0.067,8.0,44.0,0.99384,3.21,0.56,12.0,6,1168
0.2654867256637168,0.2602739726027397,0.29,2.3,0.086,5.0,14.0,0.99502,3.32,0.62,11.5,6,1169
0.4070796460176991,0.1643835616438356,0.34,1.6,0.062,5.0,12.0,0.99667,3.2,0.67,10.5,6,1170
0.4513274336283185,0.2054794520547945,0.46,2.1,0.074,5.0,16.0,0.99649,3.27,0.74,12.3,6,1172
0.2654867256637168,0.1643835616438356,0.31,1.7,0.079,26.0,65.0,0.99716,3.46,0.62,9.5,6,1173
0.2654867256637168,0.1643835616438356,0.31,1.7,0.079,26.0,65.0,0.99716,3.46,0.62,9.5,6,1174
0.16814159292035402,0.33561643835616434,0.0,2.2,0.095,48.0,59.0,0.99541,3.61,0.7,11.5,6,1175
0.16814159292035402,0.5205479452054794,0.03,5.6,0.079,23.0,47.0,0.99572,3.58,0.5,11.2,4,1176
0.08849557522123891,0.5445205479452054,0.0,2.1,0.0409999999999999,17.0,78.0,0.99346,3.68,0.73,11.4,5,1178
0.3185840707964601,0.15753424657534243,0.33,2.4,0.076,11.0,47.0,0.99599,3.27,0.81,11.0,6,1179
0.4601769911504425,0.18493150684931509,0.43,1.65,0.068,5.0,11.0,0.99478,3.19,0.46,11.4,5,1181
0.19469026548672563,0.3698630136986301,0.07,1.6,0.07,16.0,61.0,0.99572,3.29,0.6,9.3,5,1183
0.18584070796460184,0.3561643835616438,0.23,2.1,0.08,11.0,119.0,0.99538,3.36,0.7,10.9,5,1184
0.18584070796460184,0.3561643835616438,0.23,2.1,0.08,11.0,119.0,0.99538,3.36,0.7,10.9,5,1188
0.3716814159292037,0.571917808219178,0.05,1.8,0.075,5.0,19.0,0.99616,3.3,0.44,9.6,4,1189
0.3982300884955752,0.1917808219178082,0.57,4.6,0.08,6.0,20.0,0.99652,3.28,0.57,12.5,6,1190
0.16814159292035402,0.523972602739726,0.0,2.3,0.166,6.0,12.0,0.99551,3.56,0.51,10.8,5,1191
0.23008849557522126,0.08904109589041095,0.37,2.5,0.063,11.0,41.0,0.99439,3.52,0.8,12.4,7,1192
0.21238938053097345,0.42808219178082185,0.12,1.8,0.114,15.0,64.0,0.99588,3.22,0.59,9.5,6,1194
0.1415929203539823,0.21232876712328763,0.22,1.8,0.078,21.0,56.0,0.99633,3.52,0.6,9.5,6,1195
0.2743362831858408,0.30821917808219174,0.21,1.5,0.069,4.0,9.0,0.99458,3.16,0.54,9.8,6,1197
0.2743362831858408,0.0958904109589041,0.26,2.0,0.052,19.0,77.0,0.9951,3.15,0.79,10.9,6,1198
0.2920353982300885,0.3150684931506849,0.23,2.3,0.076,23.0,94.0,0.99686,3.21,0.58,9.5,6,1199
0.2743362831858408,0.30821917808219174,0.21,1.5,0.069,4.0,9.0,0.99458,3.16,0.54,9.8,6,1200
0.2920353982300885,0.15068493150684933,0.36,1.9,0.065,5.0,10.0,0.99419,3.27,0.54,11.2,7,1201
0.35398230088495575,0.2054794520547945,0.39,1.8,0.068,6.0,12.0,0.99516,3.35,0.69,11.7,8,1202
0.46902654867256643,0.42465753424657526,0.19,5.8,0.111,33.0,76.0,0.99878,3.14,0.55,9.4,5,1203
0.23008849557522126,0.1643835616438356,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7,1204
0.23008849557522126,0.1643835616438356,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7,1206
0.46902654867256643,0.410958904109589,0.55,1.7,0.136,24.0,52.0,0.99752,3.35,0.94,10.0,5,1207
0.23008849557522126,0.1643835616438356,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7,1208
0.1415929203539823,0.18493150684931509,0.43,2.0,0.071,14.0,24.0,0.99428,3.45,0.87,11.2,7,1209
0.19469026548672563,0.363013698630137,0.02,2.1,0.078,8.0,15.0,0.99498,3.35,0.62,10.4,6,1210
0.19469026548672563,0.363013698630137,0.02,2.1,0.078,8.0,15.0,0.99498,3.35,0.62,10.4,6,1212
0.49557522123893805,0.14383561643835616,0.46,1.9,0.081,6.0,9.0,0.99628,3.1,0.48,10.4,6,1214
0.2920353982300885,0.30821917808219174,0.31,2.0,0.079,10.0,79.0,0.99677,3.29,0.69,9.5,6,1216
0.3893805309734514,0.18493150684931509,0.4,1.3,0.044,25.0,50.0,0.99478,3.2,0.83,10.9,6,1219
0.5575221238938054,0.136986301369863,0.52,1.8,0.132,17.0,44.0,0.99734,3.28,0.77,11.5,6,1220
0.5575221238938054,0.136986301369863,0.52,1.8,0.132,17.0,44.0,0.99734,3.28,0.77,11.5,6,1221
0.7079646017699115,0.18493150684931509,0.49,2.5,0.08,8.0,20.0,0.9992,3.07,0.82,10.3,6,1224
0.4070796460176991,0.2328767123287671,0.23,2.6,0.091,18.0,77.0,0.99922,3.15,0.51,9.4,5,1225
0.256637168141593,0.3150684931506849,0.03,4.1,0.08,27.0,46.0,0.99592,3.02,0.47,9.2,5,1226
0.3893805309734514,0.3150684931506849,0.25,2.0,0.104,8.0,21.0,0.99769,3.27,0.72,9.6,5,1227
0.04424778761061948,0.2054794520547945,0.0,1.8,0.044,18.0,88.0,0.99157,3.68,0.73,13.6,7,1228
0.2654867256637168,0.21232876712328763,0.29,2.1,0.075,19.0,66.0,0.99718,3.4,0.64,9.5,5,1229
0.2743362831858408,0.0410958904109589,0.34,2.7,0.066,15.0,58.0,0.9947,3.37,0.78,11.8,6,1230
0.2831858407079646,0.4760273972602739,0.01,2.6,0.074,48.0,90.0,0.99621,3.38,0.62,10.8,5,1231
0.2654867256637168,0.21232876712328763,0.29,2.1,0.075,19.0,66.0,0.99718,3.4,0.64,9.5,5,1232
0.22123893805309736,0.43150684931506844,0.01,2.2,0.059,11.0,18.0,0.99242,3.39,0.4,12.8,6,1234
0.2831858407079646,0.2945205479452055,0.0,1.7,0.07,7.0,17.0,0.99659,3.26,0.64,9.4,6,1236
0.22123893805309736,0.43150684931506844,0.01,2.2,0.059,11.0,18.0,0.99242,3.39,0.4,12.8,6,1237
0.3097345132743363,0.41780821917808214,0.0,2.5,0.081,12.0,24.0,0.99798,3.38,0.46,9.6,4,1238
0.16814159292035402,0.3767123287671233,0.0,4.3,0.057,11.0,20.0,0.99488,3.45,0.56,11.8,4,1239
0.256637168141593,0.33561643835616434,0.2,1.7,0.076,36.0,60.0,0.99494,3.1,0.4,9.3,5,1240
0.32743362831858414,0.30136986301369867,0.22,2.4,0.0819999999999999,10.0,86.0,0.9983,3.37,0.62,9.5,5,1243
0.24778761061946908,0.2945205479452055,0.19,1.8,0.0819999999999999,15.0,34.0,0.99655,3.49,0.68,10.5,5,1245
0.24778761061946908,0.42465753424657526,0.07,1.7,0.086,15.0,48.0,0.99502,3.12,0.48,10.0,5,1246
0.22123893805309736,0.3287671232876712,0.01,2.3,0.079,24.0,37.0,0.99514,3.4,0.61,10.9,6,1250
0.256637168141593,0.3150684931506849,0.14,2.2,0.077,27.0,60.0,0.9963,3.28,0.59,9.8,5,1251
0.22123893805309736,0.410958904109589,0.0,1.8,0.123,6.0,14.0,0.99627,3.45,0.58,9.8,5,1252
0.2920353982300885,0.3698630136986301,0.0,1.4,0.096,6.0,13.0,0.99569,3.43,0.58,9.5,5,1253
0.2831858407079646,0.39726027397260266,0.06,1.9,0.079,20.0,35.0,0.99628,3.4,0.69,10.9,5,1254
0.256637168141593,0.32191780821917804,0.22,1.8,0.0819999999999999,43.0,60.0,0.99499,3.1,0.42,9.2,5,1256
0.21238938053097345,0.3150684931506849,0.28,4.8,0.085,12.0,69.0,0.99633,3.32,0.7,11.0,6,1257
0.19469026548672563,0.3561643835616438,0.0,2.7,0.123,15.0,33.0,0.99538,3.44,0.63,11.3,6,1258
0.35398230088495575,0.3527397260273972,0.68,1.8,0.4029999999999999,19.0,56.0,0.99632,3.02,1.15,9.3,5,1260
0.1504424778761062,0.6164383561643836,0.0,2.0,0.083,17.0,24.0,0.99437,3.59,0.55,11.2,4,1261
0.4601769911504425,0.226027397260274,0.38,2.5,0.081,34.0,66.0,0.99726,3.15,0.58,9.8,5,1262
0.34513274336283184,0.17123287671232873,0.32,1.8,0.066,26.0,51.0,0.99456,3.38,0.72,11.8,6,1264
0.23008849557522126,0.30821917808219174,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,6,1265
0.23008849557522126,0.30821917808219174,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,6,1266
0.5132743362831859,0.21232876712328763,0.5,2.3,0.068,13.0,19.0,0.996,3.1,0.87,11.4,6,1267
0.20353982300884965,0.19863013698630133,0.31,2.0,0.079,21.0,51.0,0.99668,3.47,0.55,9.5,6,1268
0.03539823008849563,0.1780821917808219,0.01,1.6,0.048,26.0,60.0,0.99084,3.7,0.75,14.0,6,1270
0.23893805309734517,0.2191780821917808,0.2,1.6,0.049,24.0,64.0,0.9935,3.38,0.57,11.7,6,1271
0.11504424778761069,0.2328767123287671,0.0,1.9,0.077,25.0,44.0,0.99385,3.5,0.53,11.2,5,1272
0.256637168141593,0.3150684931506849,0.2,2.0,0.073,34.0,44.0,0.99494,3.1,0.43,9.3,5,1273
0.2831858407079646,0.3150684931506849,0.13,2.1,0.102,17.0,36.0,0.9944,3.24,0.53,11.2,6,1274
0.3008849557522124,0.40753424657534243,0.22,2.3,0.075,13.0,81.0,0.99688,3.24,0.54,9.5,6,1275
0.34513274336283184,0.1917808219178082,0.4,6.3,0.05,3.0,10.0,0.99566,3.28,0.56,12.0,4,1276
0.21238938053097345,0.39041095890410954,0.0,1.9,0.114,3.0,10.0,0.99636,3.35,0.6,9.7,6,1277
0.3008849557522124,0.40753424657534243,0.22,2.3,0.075,13.0,81.0,0.99688,3.24,0.54,9.5,6,1278
0.4601769911504425,0.1232876712328767,0.39,1.7,0.062,3.0,9.0,0.9948,3.14,0.57,11.5,7,1279
0.22123893805309736,0.2328767123287671,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,6,1280
0.22123893805309736,0.2328767123287671,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,6,1281
0.2920353982300885,0.4417808219178082,0.0,2.0,0.084,9.0,22.0,0.99619,3.33,0.68,10.9,6,1282
0.36283185840707965,0.3493150684931507,0.28,2.7,0.096,17.0,69.0,0.99734,3.26,0.63,10.2,6,1283
0.21238938053097345,0.2054794520547945,0.19,2.3,0.071,18.0,36.0,0.99476,3.39,0.56,10.9,5,1284
0.5929203539823009,0.17123287671232873,0.5,1.8,0.09,20.0,47.0,0.99734,3.15,0.57,10.5,5,1285
0.21238938053097345,0.3287671232876712,0.3,4.5,0.068,20.0,110.0,0.99914,3.3,1.17,10.2,5,1288
0.21238938053097345,0.3287671232876712,0.3,4.5,0.068,20.0,110.0,0.99914,3.3,1.17,10.2,5,1289
0.2654867256637168,0.42465753424657526,0.0,1.9,0.1,6.0,12.0,0.99521,3.36,0.59,11.0,5,1290
0.3185840707964601,0.3527397260273972,0.1,2.1,0.073,25.0,60.0,0.99638,3.29,0.75,10.9,6,1291
0.11504424778761069,0.18835616438356162,0.13,2.4,0.0559999999999999,14.0,28.0,0.99362,3.62,0.67,12.4,6,1292
0.17699115044247782,0.3493150684931507,0.0,4.3,0.093,51.0,77.5,0.99558,3.2,0.45,9.5,5,1296
0.23008849557522126,0.2808219178082192,0.14,2.1,0.064,15.0,29.0,0.99323,3.35,0.61,12.1,6,1297
0.09734513274336287,0.3287671232876712,0.0,1.4,0.063,11.0,18.0,0.99191,3.45,0.56,12.2,6,1298
0.2654867256637168,0.9999999999999999,0.0,2.1,0.1369999999999999,5.0,9.0,0.99476,3.5,0.4,10.9,3,1299
0.05309734513274339,0.3595890410958904,0.0,2.15,0.08,15.0,28.0,0.99444,3.78,0.61,12.5,6,1300
0.18584070796460184,0.5068493150684931,0.07,2.0,0.1,20.0,57.0,0.99598,3.6,0.74,11.7,6,1301
0.3982300884955752,0.17123287671232873,0.32,2.1,0.064,4.0,15.0,0.99576,3.3,0.8,11.2,6,1302
0.2654867256637168,0.45890410958904104,0.21,2.3,0.087,21.0,68.0,0.9955,3.12,0.44,9.2,5,1304
0.256637168141593,0.33561643835616434,0.26,1.9,0.073,24.0,88.0,0.99612,3.3,0.53,9.8,5,1305
0.4513274336283185,0.39041095890410954,0.32,2.5,0.088,22.0,91.0,0.9979,3.29,0.62,10.1,5,1306
0.21238938053097345,0.3424657534246575,0.1,1.4,0.071,27.0,63.0,0.996,3.28,0.61,9.2,5,1309
0.16814159292035402,0.2671232876712329,0.15,3.0,0.064,12.0,27.0,0.9929,3.33,0.59,12.8,6,1311
0.3008849557522124,0.7260273972602739,0.21,1.9,0.083,14.0,41.0,0.99532,3.34,0.47,10.5,5,1312
0.256637168141593,0.3493150684931507,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,9.8,6,1315
0.0707964601769912,0.42465753424657526,0.0,1.2,0.0409999999999999,16.0,46.0,0.99258,4.01,0.59,12.5,6,1316
0.3982300884955752,0.4383561643835616,0.68,1.7,0.414,18.0,64.0,0.99652,2.9,1.33,9.1,6,1319
